Id,SalePrice
2732,156945.84205754078
2733,167008.20861205601
2734,169436.57824767975
2735,161644.60044422196
2736,162544.3312368693
2737,154523.11896818352
2738,162809.77843692747
2739,173500.20701290571
2740,169443.88390500189
2741,173902.18378014467
2742,177901.48296804997
2743,177574.02111904265
2744,185122.04224049396
2745,172800.97629530341
2746,166981.20143691768
2747,163019.73453284238
2748,160829.07760768168
2749,166175.33103319563
2750,168323.74488112269
2751,173677.73090170167
2752,173969.51140144066
2753,169932.44755051276
2754,172846.46037229541
2755,156069.82252575347
2756,154362.29927858044
2757,140353.31229047966
2758,166397.36455103612
2759,163533.87635068482
2760,149190.15047703832
2761,165452.95185057877
2762,173336.23241013353
2763,174002.85455193141
2764,166328.22536062813
2765,190351.30941634398
2766,156773.02612550234
2767,147790.51639077105
2768,158812.51086344523
2769,161236.57572400908
2770,160904.49400897915
2771,161606.4451265645
2772,158854.66608791245
2773,170696.76837529978
2774,149515.7676769032
2775,146923.00995201973
2776,165037.01229593297
2777,170900.5842171741
2778,142934.04400619579
2779,152274.59652715002
2780,141366.91477050964
2781,144858.57282596544
2782,158861.54412782643
2783,143650.8991725067
2784,153581.3047004382
2785,161955.8260519857
2786,142510.48799012709
2787,154764.40224750061
2788,147396.95029378077
2789,168332.79927227314
2790,142781.18069862016
2791,160778.75903241066
2792,144127.22443585054
2793,159083.43402933792
2794,150008.80489080492
2795,155760.6857463567
2796,139642.39818213874
2797,162834.09147518867
2798,147384.26714813896
2799,163277.86102602098
2800,136822.65739852961
2801,143439.59882194674
2802,155105.03175534669
2803,159897.92643824092
2804,158604.55805371571
2805,150157.21274016518
2806,154916.68350826806
2807,176004.88881042541
2808,173410.29496646274
2809,168876.7919264485
2810,170459.71733559246
2811,171826.96619788322
2812,176425.28134562774
2813,181389.19479348359
2814,169301.71203673648
2815,135759.0383938408
2816,171686.81117958302
2817,176004.34098619627
2818,171185.23040463921
2819,178705.8741318929
2820,170206.55034936432
2821,150319.08246231178
2822,172839.03807726665
2823,184573.9067494612
2824,187607.06505682494
2825,175767.77294728762
2826,166711.4069166613
2827,158566.43075558456
2828,210990.79981851002
2829,188265.80493823817
2830,199454.45365428075
2831,199740.51518654983
2832,191890.57560248024
2833,235281.30866932368
2834,207686.88627545809
2835,204442.79960148068
2836,206885.90243460773
2837,170808.53567434443
2838,178799.83853707794
2839,197919.57803334412
2840,191107.10795187211
2841,198175.69738535653
2842,212767.37921913894
2843,174629.87439464146
2844,172196.27070111898
2845,161572.85462728591
2846,205553.47226022501
2847,196071.44591052528
2848,188878.52030852632
2849,192225.5601218263
2850,221866.67120161123
2851,194973.39082265328
2852,205114.5789849869
2853,206497.72765320871
2854,190470.16085157444
2855,190039.08320583476
2856,201830.76411898219
2857,199311.47167151765
2858,188589.73229825762
2859,168429.48253928148
2860,168296.30974372683
2861,161213.56663832907
2862,201346.49760202394
2863,172167.47369881859
2864,223403.46765219947
2865,178319.8711399548
2866,174752.56090651875
2867,162027.19796283584
2868,143122.57027534378
2869,143566.60081811011
2870,171351.48806086995
2871,138602.29356171278
2872,127554.44656220014
2873,140731.09294564259
2874,157418.47817722603
2875,150663.24980003797
2876,171459.67863240745
2877,160613.70815942658
2878,150125.11966203272
2879,166126.85047299485
2880,148961.24862453461
2881,155881.70031884668
2882,162073.70377483501
2883,166077.82193193969
2884,184302.2926881481
2885,174039.76124848428
2886,183100.08394828625
2887,138938.18008307053
2888,166677.4912594645
2889,133845.23875291878
2890,146923.41139420861
2891,158998.65073518659
2892,142702.54875333127
2893,148774.7542636462
2894,144826.93215427286
2895,233426.73546676739
2896,218465.09746696532
2897,193949.75087457223
2898,166777.93362761539
2899,202935.85192905099
2900,171211.75399517632
2901,173864.95086541324
2902,199259.61165829422
2903,237322.3701410364
2904,244166.79753619686
2905,145050.72487192281
2906,190837.28625544478
2907,163440.32695202477
2908,177337.46329683269
2909,172691.81454206409
2910,156051.87421696258
2911,155729.73860013316
2912,177477.27713450885
2913,153611.51975057024
2914,155793.54627635662
2915,158657.08588543502
2916,152514.6186998979
2917,169226.54145589186
2918,167046.15097918169
2919,203462.92550110535
